created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,result extraction,token usage
Wed Nov 15 13:12:42 +0000 2023,1.72477744526885e+18,Pasangan capres-cawapres Prabowo Subianto dan Gibran Rakabuming Raka mendapatkan nomor urut 2 dalam pertarungan Pemilihan Presiden (Pilpres) 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0.0,1.0,0.0,0.0,in,2221519400.0,1.72477743728708e+18,sthefanieau_,https://twitter.com/sthefanieau_/status/1724777445268853051,"named_entity_recognition: [""Prabowo Subianto"", ""Gibran Rakabuming Raka"", ""Pemilihan Presiden (Pilpres) 2024""]

aspect_sentiment: [""Pasangan capres-cawapres (positive)"", ""nomor urut 2 (neutral)"", ""pertarungan Pemilihan Presiden (Pilpres) 2024 (neutral)"", ""Prabowo Subianto (positive)"", ""Gibran Rakabuming Raka (positive)""]",330
Wed Nov 15 13:07:00 +0000 2023,1.72477601282593e+18,Pemilihan Presiden makin deket nih gaisðŸ¤© Capres Cawapres 2024 udah netepin nomor urutnya. Pasti kalian ga pada asing kan sama mereka.  Nomor urut: 01. Anies Baswedan-Muhaimin Iskandar 02. Prabowo Subianto-Gibran Rakabuming Raka 03. Ganjar Pranowo-Mahfud MD,0.0,1.0,0.0,1.0,in,1.24705705752348e+18,1.72477601282593e+18,transmedsos,https://twitter.com/transmedsos/status/1724776012825931875,"named_entity_recognition: [""Anies Baswedan-Muhaimin Iskandar"", ""Prabowo Subianto-Gibran Rakabuming Raka"", ""Ganjar Pranowo-Mahfud MD""]

aspect_sentiment: [""Pemilihan Presiden"" (positive), ""Capres Cawapres 2024"" (positive), ""nomor urut"" (neutral), ""Anies Baswedan-Muhaimin Iskandar"" (neutral), ""Prabowo Subianto-Gibran Rakabuming Raka"" (neutral), ""Ganjar Pranowo-Mahfud MD"" (neutral)]",385
Wed Nov 15 12:57:41 +0000 2023,1.72477366766476e+18,mengusulkan Pasangan Calon Presiden dan Wakil Presiden dalam Pemilihan Umum Tahun 2024.   #KPUMelayani #PemiluSerentak2024,0.0,0.0,7.0,12.0,in,2413697946.0,1.72477360823979e+18,KPU_ID,https://twitter.com/KPU_ID/status/1724773667664765115,"named_entity_recognition: [Pasangan Calon Presiden dan Wakil Presiden, Pemilihan Umum Tahun 2024, KPUMelayani, PemiluSerentak2024]

aspect_sentiment: [mengusulkan (positive)]",243
Wed Nov 15 12:57:27 +0000 2023,1.72477360823979e+18,#TemanPemilih,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",160
Wed Nov 15 12:44:52 +0000 2023,1.72477044125507e+18,Nomer 2 adalah nomer Berkah yang diterima untuk bersinergi dengan capres Prabowo dan Gibran...jangan lupa no 2 untuk DPRD kota Samarinda dapil V Samarinda Utara-Sungai Pinang dan nomer 2 utk pemilihan Presiden....wqjib datang tanggal 14 feb 2024 ke TPS masing-masing.... https://t.co/1EP8pCdo5X,0.0,0.0,0.0,0.0,in,1.48808145796474e+18,1.72477044125507e+18,JsinatraG,https://twitter.com/JsinatraG/status/1724770441255075886,"named_entity_recognition: [Berkah, Prabowo, Gibran, DPRD kota Samarinda, dapil V Samarinda Utara-Sungai Pinang, pemilihan Presiden, TPS]

aspect_sentiment: [bersinergi (positive), datang (positive)]",307
Wed Nov 15 12:41:36 +0000 2023,1.72476962085765e+18,Momen Prabowo Beri Sambutan usai Dapat Nomor Urut 2 Komisi Pemilihan Umum (KPU) RI telah menetapkan nomor urut terhadap tiga calon presiden dan wakil presiden di Pilpres 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0.0,1.0,0.0,0.0,in,2221519400.0,1.72476897325716e+18,sthefanieau_,https://twitter.com/sthefanieau_/status/1724769620857659771,"named_entity_recognition: [""Prabowo Subianto"", ""Komisi Pemilihan Umum (KPU) RI""]

aspect_sentiment: [""Momen Prabowo Beri Sambutan"" (positive), ""Nomor Urut 2"" (neutral), ""Komisi Pemilihan Umum (KPU) RI"" (neutral), ""tiga calon presiden dan wakil presiden"" (neutral), ""Pilpres 2024"" (neutral), ""PrabowoGibranIstimewa"" (positive), ""BersamaIndonesiaMaju"" (positive), ""PrabowoGemoy"" (positive)]",377
Wed Nov 15 12:40:08 +0000 2023,1.72476924859223e+18,Ganjar Pranowo dan Mahfud MD mendapat nomor urut 3 untuk Pemilihan Presiden 2024. Dalam sambutannya,,,,,,,,,,"named_entity_recognition: [""Ganjar Pranowo"", ""Mahfud MD""]
aspect_sentiment: [nomor urut (positive), Pemilihan Presiden 2024 (neutral)]",221
Wed Nov 15 12:35:53 +0000 2023,1.72476818050425e+18,Momen Prabowo Beri Sambutan usai Dapat Nomor Urut 2 Komisi Pemilihan Umum (KPU) RI telah menetapkan nomor urut terhadap tiga calon presiden dan wakil presiden di Pilpres 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0.0,1.0,0.0,0.0,in,1.61484515017346e+18,1.72476747166697e+18,KyaraHumanerror,https://twitter.com/KyaraHumanerror/status/1724768180504252703,"named_entity_recognition: [""Prabowo Subianto"", ""Komisi Pemilihan Umum (KPU) RI""]

aspect_sentiment: [""Momen Prabowo Beri Sambutan (positive)"", ""Nomor Urut 2 (neutral)"", ""Komisi Pemilihan Umum (KPU) RI telah menetapkan nomor urut terhadap tiga calon presiden dan wakil presiden di Pilpres 2024 (neutral)""]",340
Wed Nov 15 12:24:50 +0000 2023,1.72476539880408e+18,Adapun gerak saham-saham di lingkaran salah satu pasangan calon presiden (capres) dan calon wakil presiden (cawapres) pemilihan umum 2024,,,,,,,,,,"named_entity_recognition: [capres, cawapres, pemilihan umum 2024]

aspect_sentiment: [gerak saham-saham (positif)]",229
Wed Nov 15 12:09:13 +0000 2023,1.72476147072098e+18,Gen Z tak mau ketinggalan ikut berpartisipasi dalam perhelatan pemilihan presiden 2024. Gen Z mempersembahkan flashmob dengan iringan sejumlah lagu setelah pasangan @ganjarpranowo  @mohmahfudmd  mendapatkan nomor urut 3 untuk kontestasi Pilpres nanti. Setelah pertunjukanâ€¦ https://t.co/mk9RgYVnNl,0.0,0.0,0.0,0.0,in,1.46154475268841e+18,1.72476147072098e+18,BestieGanjar,https://twitter.com/BestieGanjar/status/1724761470720987388,"named_entity_recognition: [""Gen Z"", ""@ganjarpranowo"", ""@mohmahfudmd"", ""Pilpres""]

aspect_sentiment: [""Gen Z (positive)"", ""berpartisipasi (positive)"", ""perhelatan pemilihan presiden 2024 (positive)"", ""flashmob (positive)"", ""pasangan @ganjarpranowo @mohmahfudmd (positive)"", ""nomor urut 3 (positive)"", ""kontestasi Pilpres (positive)"", ""pertunjukan (positive)""]",359
Wed Nov 15 11:50:44 +0000 2023,1.72475681725811e+18,Pada tanggal 14 November 2023,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",164
Wed Nov 15 11:47:44 +0000 2023,1.72475606496354e+18,Pemilihan Presiden (Pilpres) 2024:  Nomor 1 Dibuka Nomor 2 Dilihat Nomor 3 Dipilih  Salam Tiga Jari,,,,,,,,,,"named_entity_recognition: [Pemilihan Presiden (Pilpres) 2024]
aspect_sentiment: [Nomor 1 (positive), Nomor 2 (neutral), Nomor 3 (positive)]",232
Wed Nov 15 11:42:07 +0000 2023,1.72475464786759e+18,Selasa malam 14 November 2023 KPU RI telah menetapkan nomor urut tiga pasangan calon presiden dan wakil presiden yang akan berlaga di pemilihan presiden 2024. Imam Bukhori mengingatkan kepada jajaran untuk meningkatkan dan perkuat solidaritas. https://t.co/zKUet93fAN,0.0,1.0,2.0,22.0,in,9.73396388124835e+17,1.72475464786759e+18,BawasluLampung_,https://twitter.com/BawasluLampung_/status/1724754647867596870,"named_entity_recognition: [""KPU RI"", ""Imam Bukhori""]
aspect_sentiment: [""menetapkan nomor urut tiga pasangan calon presiden dan wakil presiden yang akan berlaga di pemilihan presiden 2024"" (positive), ""mengingatkan kepada jajaran untuk meningkatkan dan perkuat solidaritas"" (positive)]",313
Wed Nov 15 11:27:38 +0000 2023,1.72475100509779e+18,Tips Dan Panduan Buat Para Pemilih Pada Pemilihan Presiden,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: [Tips (positive), Panduan (positive), Pemilih (neutral), Pemilihan Presiden (neutral)]",195
Wed Nov 15 11:25:13 +0000 2023,1.72475039500276e+18,Ganjar Pranowo dan Mahfud MD mendapat nomor urut 3 untuk Pemilihan Presiden 2024. Dalam sambutannya,,,,,,,,,,"named_entity_recognition: [""Ganjar Pranowo"", ""Mahfud MD"", ""Pemilihan Presiden 2024""]
aspect_sentiment: [""nomor urut 3 (positive)"", ""sambutannya (neutral)""]",231
Wed Nov 15 11:22:28 +0000 2023,1.72474970253151e+18,Calon Presiden Prabowo Subianto mengungkapkan kebanggaannya atas proses demokrasi yang berjalan dalam pemilihan umum (Pemilu) 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0.0,1.0,0.0,0.0,in,1.61484515017346e+18,1.72474969940681e+18,KyaraHumanerror,https://twitter.com/KyaraHumanerror/status/1724749702531518493,"named_entity_recognition: [""Prabowo Subianto"", ""Pemilu""]

aspect_sentiment: [""proses demokrasi (positif)""]",254
Wed Nov 15 11:20:51 +0000 2023,1.72474929791129e+18,Pasangan calon presiden dan wakil presiden (capres dan cawapres),,,,,,,,,,"named_entity_recognition: [capres, cawapres]

aspect_sentiment: [pasangan (positive)]",188
Wed Nov 15 11:20:50 +0000 2023,1.72474929332689e+18,dan Calon Wakil Presiden (Cawapres) Gibran Rakabuming Raka adalah nomor keberuntungan di Pemilihan Presiden (Pilpres) 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy,0.0,1.0,0.0,0.0,in,1.61484515017346e+18,1.72474928701449e+18,KyaraHumanerror,https://twitter.com/KyaraHumanerror/status/1724749293326893068,"named_entity_recognition: [Gibran Rakabuming Raka, Pemilihan Presiden (Pilpres), PrabowoGibranIstimewa, BersamaIndonesiaMaju, PrabowoGemoy]

aspect_sentiment: [Calon Wakil Presiden (positive), nomor keberuntungan (positive), Pemilihan Presiden (positive), Pilpres (positive), PrabowoGibranIstimewa (positive), BersamaIndonesiaMaju (positive), PrabowoGemoy (positive)]",326
Wed Nov 15 11:15:59 +0000 2023,1.72474807337577e+18,#SahabatBawaslu,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",163
Wed Nov 15 11:14:11 +0000 2023,1.72474762172062e+18,Pasangan capres-cawapres Prabowo Subianto dan Gibran Rakabuming Raka mendapatkan nomor urut 2 dalam pertarungan Pemilihan Presiden (Pilpres) 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0.0,1.0,0.0,0.0,in,1.61484515017346e+18,1.72474761875944e+18,KyaraHumanerror,https://twitter.com/KyaraHumanerror/status/1724747621720625323,"named_entity_recognition: [""Prabowo Subianto"", ""Gibran Rakabuming Raka"", ""Pemilihan Presiden (Pilpres) 2024""]

aspect_sentiment: [""Pasangan capres-cawapres (positive)"", ""nomor urut 2 (neutral)"", ""pertarungan Pemilihan Presiden (Pilpres) 2024 (neutral)"", ""Prabowo Subianto (positive)"", ""Gibran Rakabuming Raka (positive)"", ""PrabowoGibranIstimewa (positive)"", ""BersamaIndonesiaMaju (positive)"", ""PrabowoGemoy (positive)""]",364
Wed Nov 15 10:40:40 +0000 2023,1.72473918534367e+18,@Melihat_Indo semakin solid dan yakin kalau Ganjar Mahfud M3nang di pemilihan presiden 2024,0.0,0.0,0.0,0.0,in,1.4624274739923e+18,1.72444492014277e+18,Marimarrr17,https://twitter.com/Marimarrr17/status/1724739185343676625,"named_entity_recognition: [Ganjar Mahfud]

aspect_sentiment: [Ganjar Mahfud (positive)]",201
Wed Nov 15 10:34:23 +0000 2023,1.72473760190159e+18,Komisi Pemilihan Umum menetapkan nomor urut tiga pasangan calon presiden dan wakil presiden yang akan berlaga di pemilihan presiden 2024.  Untuk informasi berita menarik dan terkini lainnya,,,,,,,,,,"named_entity_recognition: [""Komisi Pemilihan Umum"", ""pasangan calon presiden"", ""wakil presiden""]

aspect_sentiment: [""menetapkan (positive)"", ""nomor urut (neutral)"", ""pasangan calon presiden (neutral)"", ""wakil presiden (neutral)"", ""pemilihan presiden 2024 (neutral)""]",284
Wed Nov 15 10:22:10 +0000 2023,1.72473452876443e+18,Prabowo,,,,,,,,,,"named_entity_recognition: [Prabowo (PERSON)]

aspect_sentiment: [Tidak ada aspect atau sentiment yang dapat diidentifikasi dari komentar tersebut]",180
Wed Nov 15 10:19:30 +0000 2023,1.72473385954647e+18,Calon presiden nomor urut dua Prabowo Subianto menyatakan yakin Komisi Pemilihan Umum Republik Indonesia akan melaksanakan Pemilihan Umum 2024 dengan baik,,,,,,,,,,"named_entity_recognition: [""Prabowo Subianto"", ""Komisi Pemilihan Umum Republik Indonesia""]

aspect_sentiment: [""Calon presiden nomor urut dua (positive)"", ""yakin (positive)"", ""Komisi Pemilihan Umum Republik Indonesia (positive)"", ""melaksanakan Pemilihan Umum 2024 (positive)""]",271
Wed Nov 15 10:18:20 +0000 2023,1.72473356579418e+18,Calon presiden nomor urut dua Prabowo Subianto menyatakan yakin Komisi Pemilihan Umum Republik Indonesia akan melaksanakan Pemilihan Umum 2024 dengan baik,,,,,,,,,,"named_entity_recognition: [""Prabowo Subianto"", ""Komisi Pemilihan Umum Republik Indonesia""]

aspect_sentiment: [""Calon presiden nomor urut dua (positive)"", ""yakin (positive)"", ""Komisi Pemilihan Umum Republik Indonesia (positive)"", ""melaksanakan Pemilihan Umum 2024 (positive)""]",271
Wed Nov 15 10:17:14 +0000 2023,1.72473328678489e+18,Calon presiden nomor urut dua Prabowo Subianto menyatakan yakin Komisi Pemilihan Umum Republik Indonesia akan melaksanakan Pemilihan Umum 2024 dengan baik,,,,,,,,,,"named_entity_recognition: [""Prabowo Subianto"", ""Komisi Pemilihan Umum Republik Indonesia""]

aspect_sentiment: [""Calon presiden nomor urut dua (positive)"", ""yakin (positive)"", ""Komisi Pemilihan Umum Republik Indonesia (neutral)"", ""melaksanakan Pemilihan Umum 2024 (positive)""]",271
Wed Nov 15 10:11:13 +0000 2023,1.72473177307313e+18,Prabowo,,,,,,,,,,"named_entity_recognition: [Prabowo (PERSON)]

aspect_sentiment: [Tidak ada aspect atau sentiment yang dapat diidentifikasi dari komentar tersebut]",180
Wed Nov 15 09:55:47 +0000 2023,1.72472788980202e+18,Adapun gerak saham-saham di lingkaran salah satu pasangan calon presiden (capres) dan calon wakil presiden (cawapres) pemilihan umum 2024,,,,,,,,,,"named_entity_recognition: [capres, cawapres, pemilihan umum 2024]

aspect_sentiment: [gerak saham-saham (positif)]",229
Wed Nov 15 09:52:59 +0000 2023,1.72472718425295e+18,Ikuti kabar terkini soal Pemilihan Umum dan Pemilihan Presiden 2024 di Kanal Pemilu TEMPO ðŸ‘‰ https://t.co/kpsFfzDSBt,0.0,1.0,0.0,0.0,in,18129942.0,1.72472713992328e+18,tempodotco,https://twitter.com/tempodotco/status/1724727184252952858,"named_entity_recognition: [Pemilihan Umum, Pemilihan Presiden 2024, Kanal Pemilu TEMPO]

aspect_sentiment: [Ikuti (positive), kabar terkini (positive), Pemilihan Umum (neutral), Pemilihan Presiden 2024 (neutral), Kanal Pemilu TEMPO (positive)]",272
Wed Nov 15 09:52:58 +0000 2023,1.72472718031022e+18,Apakah kamu sudah menentukan pilihan untuk Pemilihan Presiden 2024?,0.0,1.0,0.0,0.0,in,18129942.0,1.72472713992328e+18,tempodotco,https://twitter.com/tempodotco/status/1724727180310225220,"named_entity_recognition: []

aspect_sentiment: [menentukan pilihan (positive)]",181
Wed Nov 15 09:52:52 +0000 2023,1.72472715615531e+18,2. Hasil penetapan nomor urut Capres-Cawapres  Pasangan Anies Baswedan dan Muhaimin Iskandar (Anies-Cak Imin) mendapatkan nomor pasangan 01 dalam pemilihan presiden atau Pilpres 2024.,0.0,1.0,0.0,0.0,in,18129942.0,1.72472713992328e+18,tempodotco,https://twitter.com/tempodotco/status/1724727156155310535,"named_entity_recognition: [""Anies Baswedan"", ""Muhaimin Iskandar"", ""Anies-Cak Imin""]

aspect_sentiment: [""Hasil penetapan nomor urut (positive)"", ""Capres-Cawapres (neutral)"", ""Pasangan Anies Baswedan dan Muhaimin Iskandar (positive)"", ""nomor pasangan 01 (positive)"", ""pemilihan presiden atau Pilpres 2024 (neutral)""]",306
Wed Nov 15 09:40:37 +0000 2023,1.72472407196195e+18,Rabu,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",158
Wed Nov 15 09:33:53 +0000 2023,1.72472237736245e+18,Komisi Pemilihan Umum (KPU) telah menerima pendaftaran tiga pasangan bakal calon presiden dan wakil presiden untuk Pilpres 2024,,,,,,,,,,"named_entity_recognition: [""Komisi Pemilihan Umum (KPU)"", ""tiga pasangan bakal calon presiden dan wakil presiden"", ""Pilpres 2024""]

aspect_sentiment: [""menerima (positive)"", ""pendaftaran (neutral)"", ""pasangan bakal calon presiden dan wakil presiden (neutral)"", ""Pilpres 2024 (neutral)""]",274
Wed Nov 15 09:32:32 +0000 2023,1.72472204038368e+18,Kegembiraan tampaknya dirasakan calon presiden Koalisi Indonesia Maju,,,,,,,,,,"named_entity_recognition: [calon presiden Koalisi Indonesia Maju]

aspect_sentiment: [Kegembiraan (positif)]",196
Wed Nov 15 09:25:28 +0000 2023,1.72472025856784e+18,dan calon wakil presiden (cawapres) Gibran Rakabuming dalam kontestasi Pemilihan Umum (Pemilu) 2024 diyakini akan membawa kemenangan. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0.0,1.0,0.0,0.0,in,1.61485444112728e+18,1.72472025039738e+18,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1724720258567843911,"named_entity_recognition: [Gibran Rakabuming, Pemilihan Umum (Pemilu) 2024, Prabowo Subianto]

aspect_sentiment: [calon wakil presiden (positive), kontestasi Pemilihan Umum (positive), kemenangan (positive)]",289
Wed Nov 15 09:17:49 +0000 2023,1.72471833487548e+18,Jakarta (ANTARA) - Calon presiden nomor urut dua Prabowo Subianto menyatakan yakin Komisi Pemilihan Umum Republik Indonesia akan melaksanakan Pemilihan Umum 2024 dengan baik,,,,,,,,,,"named_entity_recognition: [""Prabowo Subianto"", ""Komisi Pemilihan Umum Republik Indonesia""]

aspect_sentiment: [""Calon presiden nomor urut dua Prabowo Subianto (positive)"", ""Komisi Pemilihan Umum Republik Indonesia (positive)"", ""Pemilihan Umum 2024 (positive)""]",274
Wed Nov 15 09:17:18 +0000 2023,1.72471820333793e+18,Berikut merupakan nomor urut Pasangan Calon Peserta Pemilu Presiden dan Wakil Presiden Tahun 2024.  Sumber: Keputusan KPU nomor 1644 Tahun 2023 tentang Penetapan Nomor Urut Pasangan Calon Peserta Pemilihan Umum Presiden dan Wakil Presiden Tahun 2024.  #dinkominfopurbalingga https://t.co/ZdjkofrqZY,0.0,0.0,0.0,0.0,in,2281269853.0,1.72471820333793e+18,dinkominfopbg,https://twitter.com/dinkominfopbg/status/1724718203337933190,"named_entity_recognition: [""KPU"", ""Pemilu Presiden"", ""Wakil Presiden"", ""Tahun 2024""]

aspect_sentiment: [""nomor urut (positive)""]",289
Wed Nov 15 09:14:03 +0000 2023,1.7247173889928e+18,Ada yang menarik perhatian saat acara pengambilan nomor urut peserta untuk Pemilihan Presiden (Pilpres) 2024 di KPU Jakarta Pusat,,,,,,,,,,"named_entity_recognition: [KPU Jakarta Pusat, Pemilihan Presiden (Pilpres) 2024]

aspect_sentiment: [acara (positif), pengambilan nomor urut peserta (netral)]",234
Wed Nov 15 09:09:17 +0000 2023,1.72471618836488e+18,Calon presiden Prabowo Subianto terekam dalam sebuah momen unik usai penetapan nomor urut 2 dalam pengundian nomor urut pemilihan presiden 2024 mendatang. Prabowo terlihat berjoget di depan para ketua umum partai,,,,,,,,,,"named_entity_recognition: [""Prabowo Subianto"", ""nomor urut 2"", ""pengundian nomor urut pemilihan presiden 2024"", ""ketua umum partai""]

aspect_sentiment: [""Prabowo Subianto (positive)"", ""momen unik (positive)"", ""penetapan nomor urut 2 (neutral)"", ""pengundian nomor urut pemilihan presiden 2024 (neutral)"", ""berjoget (positive)"", ""ketua umum partai (neutral)""]",327
Wed Nov 15 09:02:46 +0000 2023,1.72471454920995e+18,INGAT TATA CARA NYOBLOS DI TPS!!!  PILPRES PEMILIHAN PRESIDEN TAHUN 2024  1. MASA BODO  2. MASA LALU  3. MASA DEPAN  Untuk Indonesia Lebih Baik ðŸ¤Ÿ #GasssGanjarMahfud  #GanjarMahmud2024 https://t.co/dJQwbtEYad,10.0,140.0,185.0,708.0,in,435004096.0,1.72471454920995e+18,Aryprasetyo85,https://twitter.com/Aryprasetyo85/status/1724714549209956637,"named_entity_recognition: [Ganjar Mahfud, Ganjar Mahmud, Indonesia]
aspect_sentiment: [TATA CARA (positive), NYOBLOS (positive), TPS (neutral), PILPRES (neutral), PEMILIHAN PRESIDEN (neutral), TAHUN 2024 (neutral), MASA BODO (negative), MASA LALU (negative), MASA DEPAN (positive), Indonesia Lebih Baik (positive)]",346
Wed Nov 15 09:00:01 +0000 2023,1.7247138542093e+18,Optimistis pasangan Prabowo Subianto-Gibran Rakabuming Raka akan memenangi pemilihan presiden 2024 dalam #SatuPutaran  Prabowo Gibran Gaspol,0.0,0.0,0.0,0.0,in,1.68583214178623e+18,1.7247138542093e+18,halimazahrahh,https://twitter.com/halimazahrahh/status/1724713854209302713,"named_entity_recognition: [""Prabowo Subianto"", ""Gibran Rakabuming Raka""]

aspect_sentiment: [""pasangan (positive)"", ""memenangi pemilihan presiden 2024 (positive)"", ""SatuPutaran (neutral)"", ""Prabowo Gibran (positive)"", ""Gaspol (positive)""]",260
Wed Nov 15 08:56:57 +0000 2023,1.72471308196271e+18,Jakarta,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",157
Wed Nov 15 08:49:24 +0000 2023,1.72471118453927e+18,Calon presiden nomor urut dua Prabowo Subianto menyatakan yakin Komisi Pemilihan Umum Republik Indonesia akan melaksanakan Pemilihan Umum 2024 dengan baik,,,,,,,,,,"named_entity_recognition: [""Prabowo Subianto"", ""Komisi Pemilihan Umum Republik Indonesia""]

aspect_sentiment: [""Calon presiden nomor urut dua (positive)"", ""yakin (positive)"", ""Komisi Pemilihan Umum Republik Indonesia (positive)"", ""melaksanakan Pemilihan Umum 2024 (positive)""]",271
