name,text,rt,id,result extraction,token usage,entity,aspect,sentiment
anies,"Heran dengan Sekjen PDIP Hasto yang Pertanyakan Prestasi Anies, Waketum NasDem: Terus yang Berprestasi Siapa? https://t.co/o5TlGmYkHH",2,1552469039729225728,"named_entity_recognition: [Sekjen PDIP Hasto, Anies, Waketum NasDem]
aspect_sentiment: [Pertanyakan (negative), Prestasi (positive), Berprestasi (positive)]",238,"Sekjen PDIP Hasto,Anies,Waketum NasDem","Pertanyakan,Prestasi,Berprestasi","negative,positive,positive"
anies,"Survei: 74,9 Persen Warga Puas dengan Kinerja Anies Tangani Banjir
https://t.co/60vUMSKSrA https://t.co/vtRjFKd1Jd",134,1551832289239113729,"named_entity_recognition: [Anies]
    aspect_sentiment: [Survei (positive), Warga (positive), Kinerja Anies Tangani Banjir (positive)]",233,Anies,"Survei,Warga,Kinerja Anies Tangani Banjir","positive,positive,positive"
anies,@Mdy_Asmara1701 Anies mantap,0,1551832289239113729,"named_entity_recognition: [Anies (PERSON)]

aspect_sentiment: [mantap (positive)]",176,Anies (PERSON),mantap,positive
anies,"Sebenarnya banyak pencapaian Pak Anies, tapi hanya diminta 7 kan, ya? 

#Anies #AniesBaswedan https://t.co/3xSsgo3kY7",152,1551809581319213056,"named_entity_recognition: [Pak Anies, Anies Baswedan]

aspect_sentiment: [pencapaian (positive)]",219,"Pak Anies,Anies Baswedan",pencapaian,positive
anies,"Anies menganggap Enteng Robohnya pagar Pembatas JIS
Pdhl ini semua tetap berkaitan dgn keselamatan Orang banyak. https://t.co/WXBgc60e6c",1,1552476658266845184,"named_entity_recognition: [Anies, Pembatas JIS]
aspect_sentiment: [menganggap (negative), Enteng Robohnya pagar Pembatas JIS (negative), berkaitan (neutral), keselamatan Orang banyak (positive)]",246,"Anies,Pembatas JIS","menganggap,Enteng Robohnya pagar Pembatas JIS,berkaitan,keselamatan Orang banyak","negative,negative,neutral,positive"
anies,JIS BERGEMURUUHHH ‼️ Puluhan Ribu Jakmania Teriakan Anies Presiden ‼️Terima Kasih Anies Baswedan… https://t.co/wQ7zSY4AKi,1215,1551368255268614144,"named_entity_recognition: [Anies Baswedan]

aspect_sentiment: [JIS (positive), Jakmania (positive), Anies Presiden (positive), Terima Kasih Anies Baswedan (positive)]",241,Anies Baswedan,"JIS,Jakmania,Anies Presiden,Terima Kasih Anies Baswedan","positive,positive,positive,positive"
anies,"Apa ya prestasi yang bisa di banggakan dari Anies?

Kelebihan bayarnya kah?

Serius nanya. https://t.co/H5MAuS934n",23,1551863793206312960,"named_entity_recognition: [Anies]

aspect_sentiment: [prestasi (positive), bayar (negative)]",210,Anies,"prestasi,bayar","positive,negative"
anies,Kritikan terhadap Anies Baswedan Keluar dari Rasa Dengki https://t.co/zqsjVkXLmK,43,1551857060777807873,"named_entity_recognition: [Anies Baswedan]

aspect_sentiment: [Kritikan (negatif)]",199,Anies Baswedan,Kritikan,negatif
ahy,@LUISGAB81756753 @RevistaSemana Ahy que ser demasiado estúpido o uribista para creer que eso es posible en Colombia… https://t.co/dgy0qF4m6f,0,1552209710459518981,"named_entity_recognition: []

aspect_sentiment: []",204,,,
ahy,"Kalo ada yg penasaran dgn apa yg sudah dilakukan kader Demokrat di seluruh penjuru Nusantara dalam membantu sesama,… https://t.co/q0S01p95XX",19,1552319127448358912,"named_entity_recognition: [kader Demokrat, Nusantara]
aspect_sentiment: [membantu sesama (positive)]",221,"kader Demokrat,Nusantara",membantu sesama,positive
ahy,"@alnuzha لكل مجتهد نصيب 
مبروك الف مبروك 
الله يوفقك ويسهل أمرك",0,1552319127448358912,"named_entity_recognition: []

aspect_sentiment: []",200,,,
ahy,@RAMujiyono Coba di observasi lagi .. Passion nya Broo AHY itu di Militer ..bukan Politik ..😉✌🏾,0,1552319127448358912,"named_entity_recognition: [AHY]

aspect_sentiment: [Passion (positive), Militer (neutral), Politik (negative)]",208,AHY,"Passion,Militer,Politik","positive,neutral,negative"
ahy,Ahy ang bad ah https://t.co/Y6U0TNhAGt,1,1552443193383600129,"named_entity_recognition: []

aspect_sentiment: []",172,,,
ahy,#opinasin muy buena noche cada vez que un país quiere los buenos siempre ahy persona que temen ser parte de que se… https://t.co/QEOIeCedSV,0,1552443193383600129,"named_entity_recognition: []

aspect_sentiment: []",194,,,
ahy,"AHY curi perhatian, menggunakan Rompi saat Olahraga https://t.co/cAfVKJ4y1G https://t.co/iTACKjHNnk",7,1552326086876311552,"named_entity_recognition: [AHY, Rompi]
aspect_sentiment: [menggunakan Rompi (positive)]",207,"AHY,Rompi",menggunakan Rompi,positive
ahy,@gossipeconomist Dog chaw de esa ahy en todos lados no batalle,0,1552326086876311552,"named_entity_recognition: []

aspect_sentiment: [Dog (neutral)]",179,,Dog,neutral
ahy,@Eduardoando Tatiana maslany párate de ahy 😭,0,1552326086876311552,"named_entity_recognition: [Tatiana Maslany]
aspect_sentiment: [parate (negative)]",183,Tatiana Maslany,parate,negative
ahy,@Estigia_69 @LaUnicejaDeAD @tez1arturo @InvictosSomos Y tú argentino lo único que tienes es fútbol de ahy en adelan… https://t.co/mq8AHT6mfC,0,1552326086876311552,"named_entity_recognition: [Estigia_69, LaUnicejaDeAD, tez1arturo, InvictosSomos]
aspect_sentiment: [fútbol (positive)]",243,"Estigia_69,LaUnicejaDeAD,tez1arturo,InvictosSomos",fútbol,positive
ahy,@Ximena_Cosmo Cómo m gustaría estar ahy acostado con Tigo acariciándote toda amiga estás hermosísima 😍,0,1552326086876311552,"named_entity_recognition: [Ximena_Cosmo, Tigo]

aspect_sentiment: [acostado (positive), acariciándote (positive), hermosísima (positive)]",222,"Ximena_Cosmo,Tigo","acostado,acariciándote,hermosísima","positive,positive,positive"
ahy,@MilenaMayorga @ChrisGuevaraG Ahy cosas q uno sé pregunta y no se explica como llegaron ahí x ejemplo Sanchez o con… https://t.co/iyEDhjhhTc,0,1552326086876311552,"named_entity_recognition: [Sanchez]

aspect_sentiment: [llegaron (neutral)]",210,Sanchez,llegaron,neutral
ahy,@SecardenOk Haters?  Te equivocas .... no te odio. Solo no.tolero a los llorones.... es muy diferente. Y más habien… https://t.co/jpn65fxdin,0,1552326086876311552,"named_entity_recognition: []

aspect_sentiment: [no.tolero (negative)]",207,,no.tolero,negative
ahy,"Anies - AHY presiden 2024 
#demokrat 
#partaidemokrat 
#AHY 
#MJN
#RAMujiyono https://t.co/Le4btB1Mhe",0,1552326086876311552,"named_entity_recognition: [""Anies"", ""AHY"", ""MJN"", ""RAMujiyono""]

aspect_sentiment: [""Anies (positive)"", ""AHY (positive)"", ""presiden 2024 (neutral)"", ""demokrat (neutral)"", ""partaidemokrat (neutral)"", ""MJN (neutral)"", ""RAMujiyono (neutral)""]",274,"Anies,AHY,MJN,RAMujiyono","Anies,AHY,presiden 2024,demokrat,partaidemokrat,MJN,RAMujiyono","positive,positive,neutral,neutral,neutral,neutral,neutral"
ahy,Yo vivo por ahy por la esquina de luis https://t.co/OIrGhTXe2B,0,1552326086876311552,"named_entity_recognition: []

aspect_sentiment: []",179,,,
ahy,@Valeria_Martell Ahy no puede ser y yo que,0,1552326086876311552,"named_entity_recognition: []

aspect_sentiment: []",168,,,
ahy,"@panca66 Panca panca .... mau nanya SBY berkuasa THN brapa ?
president Tresolhd 20 ℅ pada jaman siapa berkuasa dan… https://t.co/BpMlq3gwEk",0,1552319127448358912,"named_entity_recognition: [""SBY"", ""Tresolhd""]
aspect_sentiment: [""berkuasa (positive)"", ""jaman (neutral)""]",230,"SBY,Tresolhd","berkuasa,jaman","positive,neutral"
ahy,"AHY PAKK, ITO NA ANG RETIREMENT 4P KO✨✨✨ https://t.co/SbJDIslD8g",0,1552319127448358912,"named_entity_recognition: [AHY, 4P]
aspect_sentiment: [RETIREMENT (positive)]",204,"AHY,4P",RETIREMENT,positive
ahy,@TheS8testboy @AnneLalou1 Ahy mais qu'est-ce que c'est 🤣🤣🤣🤣😂,0,1552319127448358912,"named_entity_recognition: []

aspect_sentiment: []",189,,,
ahy,@zonacero AHY TA LO JODIDO EL COMANDANTE PIDIENDOLE A LOS COLOMBIANOS QUE SALGAN A MARCHAR POR ELLOS Y ESTE HP POLO… https://t.co/orX6pYvY3H,0,1552319127448358912,"named_entity_recognition: [AHY, COMANDANTE, COLOMBIANOS, HP POLO]

aspect_sentiment: [PIDIENDOLE (positif), SALGAN (negatif)]",240,"AHY,COMANDANTE,COLOMBIANOS,HP POLO","PIDIENDOLE,SALGAN","positif,negatif"
ahy,@krnsnjsc ikaw nlng ahy,0,1552319127448358912,"named_entity_recognition: [PERSON]

aspect_sentiment: [ikaw (neutral)]",172,PERSON,ikaw,neutral
ahy,Yes AHY 💙 https://t.co/XPlz6rGBQJ,12,1552319379114639360,"named_entity_recognition: [AHY]

aspect_sentiment: [AHY (positive)]",180,AHY,AHY,positive
ahy,@kelvisGarciaa Está semana a este lo vengo siguiendo y confío en el enorme potencial que tiene ahora con esa efecti… https://t.co/vL2KrbFP1V,0,1552319379114639360,"named_entity_recognition: [kelvisGarciaa]
aspect_sentiment: [semana (positive), potencial (positive)]",217,kelvisGarciaa,"semana,potencial","positive,positive"
ahy,SMRC: SBY dan Surya Paloh Jadi Faktor Penentu Duet Anies-AHY di Pilpres 2024 https://t.co/oeGJamQZGU,2,1551238425633865728,"named_entity_recognition: [""SMRC"", ""SBY"", ""Surya Paloh"", ""Anies"", ""AHY"", ""Pilpres 2024""]

aspect_sentiment: [""SMRC (neutral)"", ""SBY (neutral)"", ""Surya Paloh (neutral)"", ""Duet Anies-AHY (positive)"", ""Pilpres 2024 (neutral)""]",268,"SMRC,SBY,Surya Paloh,Anies,AHY,Pilpres 2024","SMRC,SBY,Surya Paloh,Duet Anies-AHY,Pilpres 2024","neutral,neutral,neutral,positive,neutral"
ahy,tener amigos hombres es lo mejor q ahy,4,1552427461002121217,"named_entity_recognition: []

aspect_sentiment: [tener amigos hombres (positif)]",171,,tener amigos hombres,positif
ahy,KETUA UMUM PARTAI DEMOKRAT AHY PENUH ENERGIK. PILIHAN MELINEAL. https://t.co/NpiCQQZ94N,0,1552427461002121217,"named_entity_recognition: [AHY, PARTAI DEMOKRAT]
aspect_sentiment: [KETUA UMUM PARTAI DEMOKRAT (positive), AHY (positive), PILIHAN MELINEAL (positive)]",234,"AHY,PARTAI DEMOKRAT","KETUA UMUM PARTAI DEMOKRAT,AHY,PILIHAN MELINEAL","positive,positive,positive"
ahy,Las mil veces q me necesitaste estuve ahy y así me paagass👍👏,0,1552427461002121217,"named_entity_recognition: []

aspect_sentiment: [me necesitaste (positive), estuve ahy (positive), me paagass (positive)]",200,,"me necesitaste,estuve ahy,me paagass","positive,positive,positive"
ahy,I swear como ahy gente que chinga y no tienen el valor de decir las cosas ala cara !!!,0,1552427461002121217,"named_entity_recognition: []

aspect_sentiment: [""gente (negative)"", ""decir las cosas (negative)"", ""ala cara (negative)""]",198,,"gente,decir las cosas,ala cara","negative,negative,negative"
ahy,"Sehat selalu Mas Ketum @AgusYudhoyono, terimakasih telah menginspirasi kami setiap saat.
InsyaAllah, AHY Presiden 2… https://t.co/hc4uuI6oBw",0,1552427461002121217,"named_entity_recognition: [""Agus Yudhoyono"", ""AHY""]
aspect_sentiment: []",223,"Agus Yudhoyono,AHY",,
ahy,@Animalbelngjerk Ahý þbofý to þhe ttes,0,1552427461002121217,"named_entity_recognition: []

aspect_sentiment: []",171,,,
ahy,@Nagoyamiyachan トマトは食べれるんだけど、ジュースになると喉が飲み込むのを拒否するw,0,1552427461002121217,"named_entity_recognition: []

aspect_sentiment: [トマト (positive), 食べる (positive), ジュース (negative), 喉 (negative), 飲み込む (negative)]",240,,"トマト,食べる,ジュース,喉,飲み込む","positive,positive,negative,negative,negative"
ahy,@SG_KYUBI Ahy anong drama yana haha,0,1552427461002121217,"named_entity_recognition: []

aspect_sentiment: [drama (positive)]",173,,drama,positive
ahy,@1980makoto928 食べれる～,0,1552427461002121217,"named_entity_recognition: []

aspect_sentiment: []",168,,,
ahy,"@PabloFiera14 @JoanAguinaga Q sean profesionales, y si a eso le sumas, que lleguen a tener cariño por la ciudad la… https://t.co/tQLW2bmYul",0,1552427461002121217,"named_entity_recognition: [@PabloFiera14, @JoanAguinaga]
aspect_sentiment: [Q sean profesionales (positive), que lleguen a tener cariño por la ciudad (positive)]",239,"@PabloFiera14,@JoanAguinaga","Q sean profesionales,que lleguen a tener cariño por la ciudad","positive,positive"
ahy,"Muda adalah kekuatan!
#AHY #AHYPresiden2024 #BintangMudaIndonesia #partaidemokrat https://t.co/v4Z3rRNlvl",0,1552427461002121217,"named_entity_recognition: [AHY, AHYPresiden2024, BintangMudaIndonesia, partaidemokrat]

aspect_sentiment: [Muda (positive)]",226,"AHY,AHYPresiden2024,BintangMudaIndonesia,partaidemokrat",Muda,positive
ahy,"@jackhooned ahy, thank u po &gt;.&lt;",0,1552427461002121217,"named_entity_recognition: []

aspect_sentiment: []",170,,,
ahy,"Anies AHY primadona Pilpres 2024

https://t.co/ha3oUKrfqj",30,1551903010514927616,"named_entity_recognition: [Anies, AHY, Pilpres 2024]

aspect_sentiment: [primadona (positive)]",198,"Anies,AHY,Pilpres 2024",primadona,positive
ahy,@EUGENIOMENESES9 Estoy hechandole palo a  el juego de Yankees ahy va ganando los mest no me percate que los mest la… https://t.co/XDFDxUYQUi,0,1551903010514927616,"named_entity_recognition: [Yankees, mest]
aspect_sentiment: [juego (positif), Yankees (positif), mest (negatif)]",226,"Yankees,mest","juego,Yankees,mest","positif,positif,negatif"
ahy,El trabajo constante es necesario sin el no ahy riqueza posible y reciclar es una fuente de riqueza para cuba # cub… https://t.co/Z6MR9yMYdA,2,1552130103303458816,"named_entity_recognition: []

aspect_sentiment: [trabajo (positif), reciclar (positif), fuente de riqueza (positif)]",223,,"trabajo,reciclar,fuente de riqueza","positif,positif,positif"
ahy,@HerrArstichocke “ahy k ebolucionar Bro”,0,1552130103303458816,"named_entity_recognition: []

aspect_sentiment: []",171,,,
ahy,Ahy no 🤣🤣 https://t.co/8ioYF5Njf1,2,1552459237531475980,"named_entity_recognition: []

aspect_sentiment: []",177,,,
ahy,"Duet #AniesAHY ini bisa memberikan perbedaan dan perbaikan nasib untuk rakyat Indonesia.

Meminjam istilah kakak ke… https://t.co/im6J55UMf0",14,1552261054964461568,"named_entity_recognition: [AniesAHY, Indonesia]
aspect_sentiment: [duet (positive), perbedaan (positive), perbaikan (positive), nasib (positive), rakyat Indonesia (positive)]",238,"AniesAHY,Indonesia","duet,perbedaan,perbaikan,nasib,rakyat Indonesia","positive,positive,positive,positive,positive"
ahy,Ahy 😂😂😂😂😂 https://t.co/xv5GrVLUSk,0,1552261054964461568,"named_entity_recognition: []

aspect_sentiment: []",178,,,
ahy,Ahy no 🤣🤣 https://t.co/8ioYF5Njf1,2,1552319127448358912,"named_entity_recognition: []

aspect_sentiment: []",177,,,
ahy,AHY dong 💙 https://t.co/10UTfcmtKO,1,1552449939418271745,"named_entity_recognition: [AHY]

aspect_sentiment: [AHY (positive)]",178,AHY,AHY,positive
ahy,no puede ser que los colegios públicos pasen esta miseria y nuestros niños al cual dicen proteger los tengas estudi… https://t.co/ptRFnK8qkw,1,1552391742007025665,"named_entity_recognition: []

aspect_sentiment: [colegios públicos (negatif), miseria (negatif), niños (positif), proteger (positif), estudiar (positif)]",228,,"colegios públicos,miseria,niños,proteger,estudiar","negatif,negatif,positif,positif,positif"
ahy,@misskitteen_ Ojo q no digo q no lo vales solo q por estos tiempos ahy q pensar birn en q gastar el dinero,0,1552391742007025665,"named_entity_recognition: []

aspect_sentiment: [tiempos (neutral), dinero (neutral)]",199,,"tiempos,dinero","neutral,neutral"
ahy,@javirmz77 No mmrs desde que el mundo existe ahy guachos tranzas .y te lo digo por experiencia.,0,1552427461002121217,"named_entity_recognition: []

aspect_sentiment: [No mmrs (negative), mundo (neutral), guachos tranzas (negative), experiencia (neutral)]",206,,"No mmrs,mundo,guachos tranzas,experiencia","negative,neutral,negative,neutral"
ahy,"Anies-AHY Ramai Dibicarakan, Mungkinkah Terwujud? Jika nasdem masih percaya dgn janji janji manis penguasa artinya… https://t.co/hTcpv6dyZ2",2,1552322815285534720,"named_entity_recognition: [Anies-AHY, nasdem]
aspect_sentiment: [Anies-AHY (positive), nasdem (negative)]",229,"Anies-AHY,nasdem","Anies-AHY,nasdem","positive,negative"
ahy,"@fairuz_salwa @GTRoulette Mas AHY kan memang diminta foto banyak peserta drpd copot pasang, sementara copot dulu mpok🙏😁",0,1552322815285534720,"named_entity_recognition: [""@fairuz_salwa"", ""@GTRoulette"", ""AHY""]
aspect_sentiment: [""memang diminta foto (positive)"", ""banyak peserta (positive)"", ""copot pasang (negative)"", ""copot dulu (negative)"", ""mpok (positive)""]",252,"@fairuz_salwa,@GTRoulette,AHY","memang diminta foto,banyak peserta,copot pasang,copot dulu,mpok","positive,positive,negative,negative,positive"
ahy,@alvaradoalbpty AHY X LUGAR DONDE COMPRARON UNA EMPRESA E HICIERON MAS SUCURSALES EN PLENA PANDEMIA. Y COMO SE EXPL… https://t.co/qsyzjlNpEU,0,1552322815285534720,"named_entity_recognition: [AHY, EMPRESA]

aspect_sentiment: [compraron (positive), hicieron (positive), sucursales (positive), pandemia (negative)]",244,"AHY,EMPRESA","compraron,hicieron,sucursales,pandemia","positive,positive,positive,negative"
ahy,@namu_is_bored kinsa kahaa ni ahy myahahahaha,0,1552322815285534720,"named_entity_recognition: []

aspect_sentiment: []",173,,,
ahy,@KeylinAcosta @CabreraRainieri @remolachanews ahy dio y  a mi que no me gusta fregar que vaina eh🤣🤪,0,1552322815285534720,"named_entity_recognition: [@KeylinAcosta, @CabreraRainieri, @remolachanews]
aspect_sentiment: [gusta (positive), fregar (negative), vaina (neutral)]",228,"@KeylinAcosta,@CabreraRainieri,@remolachanews","gusta,fregar,vaina","positive,negative,neutral"
ahy,AHY: Muda Adalah Kekuatan https://t.co/ELw7M0ULZ3,0,1552322815285534720,"named_entity_recognition: [AHY]

aspect_sentiment: [Muda (positive)]",187,AHY,Muda,positive
ahy,@julyennuh Ahy u will notice the difference beshy haha,0,1552322815285534720,"named_entity_recognition: []

aspect_sentiment: []",170,,,
ahy,@vladasaaven Ahy si está chulisima mami,0,1552322815285534720,"named_entity_recognition: []

aspect_sentiment: []",168,,,
ahy,@arauna_karra @Miduk17 Puan 11/12 dg AHY,0,1552322815285534720,"named_entity_recognition: [""Puan"", ""AHY""]
aspect_sentiment: []",179,"Puan,AHY",,
ahy,@Jjjjjppppp7 @VC2Antityrants @Mister_Wolf_0 Carabineros y las fuerzas armadas dan sus vidas por nosotros los chilen… https://t.co/1YHheo95U0,0,1552322815285534720,"named_entity_recognition: [""Carabineros"", ""fuerzas armadas"", ""chilen""]
aspect_sentiment: []",223,"Carabineros,fuerzas armadas,chilen",,
